pid,category_id,category_value,dw_insert_timestamp
200JRVKT17A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200JRVKT17A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200JRVKT17A,RUGSUSA_MOM2019_50,Rugs USA Mom 2019 50,2022-01-13 19:33:41.514826
200JRVKT17A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200JRVKT17A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200MJAH02A,13520,Contemporary,2022-01-13 19:33:41.514826
200MJAH02A,14568,Geometric,2022-01-13 19:33:41.514826
200MJAH02A,16609,Tikal,2022-01-13 19:33:41.514826
200MJAH02A,16611,Tikal,2022-01-13 19:33:41.514826
200MJAH02A,17254,Bohemian,2022-01-13 19:33:41.514826
200MJAH02A,20539,Southwestern,2022-01-13 19:33:41.514826
200MJAH02A,7005,Contemporary,2022-01-13 19:33:41.514826
200MJAH02A,7014,Southwestern,2022-01-13 19:33:41.514826
200MJAH02A,SEANBOHEMIAN,Bohemian,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200MJAH02A,handmade_rugs,Handmade Rugs,2022-01-13 19:33:41.514826
200MJAH02A,HBD50,HBD50,2022-01-13 19:33:41.514826
200MJAH02A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200MJAH02A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200MJAH02A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_190530_60,Rugs USA 190530 60,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_190607_60,Rugs USA 190607 60,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_190713_65,Rugs USA 190713 65,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200MJAH02A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200MJAH02A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200CFDR05A,11720,Transitional,2022-01-13 19:33:41.514826
200CFDR05A,20556,Alchemist,2022-01-13 19:33:41.514826
200CFDR05A,20557,Alchemist,2022-01-13 19:33:41.514826
200CFDR05A,Vintage,Vintage,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_190726_50,Up to 50%,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200CFDR05A,RUGSUSA50_EASTER2019,Rugs USA 50 Easter 2019,2022-01-13 19:33:41.514826
200CFDR05A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200SHG1,13180,Venice,2022-01-13 19:33:41.514826
200SHG1,6000,Best Sellers,2022-01-13 19:33:41.514826
200SHG1,7017,Solid & Striped,2022-01-13 19:33:41.514826
200SHG1,7070,Shags,2022-01-13 19:33:41.514826
200SHG1,7733,Venice,2022-01-13 19:33:41.514826
200SHG1,BEST_SELLERS,Best Sellers,2022-01-13 19:33:41.514826
200SHG1,7001,Casuals,2022-01-13 19:33:41.514826
200SHG1,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200SHG1,HBD35,HBD35,2022-01-13 19:33:41.514826
200SHG1,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200SHG1,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200SHG1,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200SHG1,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_190530_60,Rugs USA 190530 60,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_190607_60,Rugs USA 190607 60,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_190621_65,Rugs USA 190621 65,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_190713_75,Rugs USA 190713 75,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA_MOM2019_50,Rugs USA Mom 2019 50,2022-01-13 19:33:41.514826
200SHG1,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200SHG1,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200BDFR01A,12548,Shags,2022-01-13 19:33:41.514826
200BDFR01A,13520,Contemporary,2022-01-13 19:33:41.514826
200BDFR01A,17845,Pristina,2022-01-13 19:33:41.514826
200BDFR01A,17846,Pristina,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200BDFR01A,14568,Geometric,2022-01-13 19:33:41.514826
200BDFR01A,7005,Contemporary,2022-01-13 19:33:41.514826
200BDFR01A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200BDFR01A,HBD50,HBD50,2022-01-13 19:33:41.514826
200BDFR01A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200BDFR01A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200BDFR01A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200BDFR01A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200BDFR01A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200KKEL04A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200KKEL04A,12548,Shags,2022-01-13 19:33:41.514826
200KKEL04A,17951,Casuals,2022-01-13 19:33:41.514826
200KKEL04A,20558,Kalin,2022-01-13 19:33:41.514826
200KKEL04A,20559,Kalin,2022-01-13 19:33:41.514826
200KKEL04A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200KKEL04A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200KKEL04A,RUGSUSA50_EASTER2019,Rugs USA 50 Easter 2019,2022-01-13 19:33:41.514826
200KKEL04A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200BDTP02A,11900,Thomas Paul,2022-01-13 19:33:41.514826
200BDTP02A,13520,Contemporary,2022-01-13 19:33:41.514826
200BDTP02A,SEANCOASTAL,Coastal,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200BDTP02A,HBD50,HBD50,2022-01-13 19:33:41.514826
200BDTP02A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200BDTP02A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200BDTP02A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_190621_55,Rugs USA 190621 55,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_190726_55,Up to 55%,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200BDTP02A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200BDTP02A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200RZBD04A,13520,Contemporary,2022-01-13 19:33:41.514826
200RZBD04A,15779,Bosphorus,2022-01-13 19:33:41.514826
200RZBD04A,15781,Bosphorus,2022-01-13 19:33:41.514826
200RZBD04A,7005,Contemporary,2022-01-13 19:33:41.514826
200RZBD04A,HBD35,HBD35,2022-01-13 19:33:41.514826
200RZBD04A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200RZBD04A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200RZBD04A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200RZBD04A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_190530_60,Rugs USA 190530 60,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_190607_60,Rugs USA 190607 60,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_190713_65,Rugs USA 190713 65,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_MEM2019_70,Rugs USA Memorial Day 2019 70,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA_MOM2019_50,Rugs USA Mom 2019 50,2022-01-13 19:33:41.514826
200RZBD04A,RUGSUSA55_EASTER2019,Rugs USA 55 Easter 2019,2022-01-13 19:33:41.514826
200RZBD04A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200OWMN04A,11720,Transitional,2022-01-13 19:33:41.514826
200OWMN04A,20464,Governess,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OWMN04A,Vintage,Vintage,2022-01-13 19:33:41.514826
200OWMN04A,Cheap,Cheap,2022-01-13 19:33:41.514826
200OWMN04A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_190621_55,Rugs USA 190621 55,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_190713_65,Rugs USA 190713 65,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200OWMN04A,RUGSUSA50_EASTER2019,Rugs USA 50 Easter 2019,2022-01-13 19:33:41.514826
200OWMN04A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200TXAL01A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200TXAL01A,13520,Contemporary,2022-01-13 19:33:41.514826
200TXAL01A,14568,Geometric,2022-01-13 19:33:41.514826
200TXAL01A,16531,Mandovi,2022-01-13 19:33:41.514826
200TXAL01A,16532,Mandovi,2022-01-13 19:33:41.514826
200TXAL01A,7005,Contemporary,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200TXAL01A,20160714TRE,Trellis,2022-01-13 19:33:41.514826
200TXAL01A,HBD50,HBD50,2022-01-13 19:33:41.514826
200TXAL01A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200TXAL01A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200TXAL01A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_190607_50,Rugs USA 190607 50,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_190726_50,Up to 50%,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200TXAL01A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200TXAL01A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200OZSG18A,11647,Bermuda,2022-01-13 19:33:41.514826
200OZSG18A,12548,Shags,2022-01-13 19:33:41.514826
200OZSG18A,14568,Geometric,2022-01-13 19:33:41.514826
200OZSG18A,16012,Bermuda,2022-01-13 19:33:41.514826
200OZSG18A,7070,Shags,2022-01-13 19:33:41.514826
200OZSG18A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200OZSG18A,HBD35,HBD35,2022-01-13 19:33:41.514826
200OZSG18A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200OZSG18A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200OZSG18A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200OZSG18A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_190530_50,Rugs USA 190530 50,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_190607_50,Rugs USA 190607 50,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_190621_65,Rugs USA 190621 65,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_190713_75,Rugs USA 190713 75,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200OZSG18A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200OZSG18A,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200BIRV10A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200BIRV10A,12327,Serendipity,2022-01-13 19:33:41.514826
200BIRV10A,13520,Contemporary,2022-01-13 19:33:41.514826
200BIRV10A,14568,Geometric,2022-01-13 19:33:41.514826
200BIRV10A,20161213washable,Washable,2022-01-13 19:33:41.514826
200BIRV10A,NONSKIDWASHABLE,Non-Skid Washable,2022-01-13 19:33:41.514826
200BIRV10A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200BIRV10A,SW20200911C,Rain Haven,2022-01-13 19:33:41.514826
200RZBD65A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200RZBD65A,13520,Contemporary,2022-01-13 19:33:41.514826
200RZBD65A,15779,Bosphorus,2022-01-13 19:33:41.514826
200RZBD65A,Vintage,Vintage,2022-01-13 19:33:41.514826
200RZBD65A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200RZBD65A,HBD50,HBD50,2022-01-13 19:33:41.514826
200RZBD65A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200RZBD65A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200RZBD65A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200RZBD65A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_190713_65,Rugs USA 190713 65,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200RZBD65A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200RZBD65A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200GCDI09A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200GCDI09A,12548,Shags,2022-01-13 19:33:41.514826
200GCDI09A,13520,Contemporary,2022-01-13 19:33:41.514826
200GCDI09A,14568,Geometric,2022-01-13 19:33:41.514826
200GCDI09A,15223,Temara,2022-01-13 19:33:41.514826
200GCDI09A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200GCDI09A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200GCDI09A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_190607_60,Rugs USA 190607 60,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_190726_55,Up to 55%,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA_MOM2019_50,Rugs USA Mom 2019 50,2022-01-13 19:33:41.514826
200GCDI09A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200GCDI09A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200SVIN15A,11720,Transitional,2022-01-13 19:33:41.514826
200SVIN15A,70019038,Botaniq,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200SVIN15A,Vintage,Vintage,2022-01-13 19:33:41.514826
200SVIN15A,11350,Natural Fibers,2022-01-13 19:33:41.514826
200SVIN15A,20160707OP,Oriental & Persian,2022-01-13 19:33:41.514826
200SVIN15A,handmade_rugs,Handmade Rugs,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200SVIN15A,RUGSUSA55_EASTER2019,Rugs USA 55 Easter 2019,2022-01-13 19:33:41.514826
200SVIN15A,TIERPROMO70_190409,Tier Promo 70,2022-01-13 19:33:41.514826
200GYKL08A,12548,Shags,2022-01-13 19:33:41.514826
200GYKL08A,16623,Marrakech,2022-01-13 19:33:41.514826
200GYKL08A,17254,Bohemian,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200GYKL08A,7070,Shags,2022-01-13 19:33:41.514826
200GYKL08A,HBD50,HBD50,2022-01-13 19:33:41.514826
200GYKL08A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200GYKL08A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_190726_50,Up to 50%,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200GYKL08A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200GYKL08A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200OZSG06A,12548,Shags,2022-01-13 19:33:41.514826
200OZSG06A,13180,Venice,2022-01-13 19:33:41.514826
200OZSG06A,7070,Shags,2022-01-13 19:33:41.514826
200OZSG06A,HBD50,HBD50,2022-01-13 19:33:41.514826
200OZSG06A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200OZSG06A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200OZSG06A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200OZSG06A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_190607_50,Rugs USA 190607 50,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_190621_65,Rugs USA 190621 65,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_190713_75,Rugs USA 190713 75,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA_MOM2019_50,Rugs USA Mom 2019 50,2022-01-13 19:33:41.514826
200OZSG06A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200OZSG06A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200AECR01A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200AECR01A,16946,Asteria,2022-01-13 19:33:41.514826
200AECR01A,17951,Casuals,2022-01-13 19:33:41.514826
200AECR01A,7001,Casuals,2022-01-13 19:33:41.514826
200AECR01A,handmade_rugs,Handmade Rugs,2022-01-13 19:33:41.514826
200AECR01A,HBD80,HBD80,2022-01-13 19:33:41.514826
200AECR01A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200AECR01A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200AECR01A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200AECR01A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200MGDR01A,13487,Boardwalk,2022-01-13 19:33:41.514826
200MGDR01A,9509,Jute & Sisal,2022-01-13 19:33:41.514826
200MGDR01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
