pid,color_id,color_value,dw_insert_timestamp
200NCCL01,200NCCL01E,Off White,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01F,Terra,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01G,Gray,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01H,Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01I,Sage,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04A,Rust,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04B,Ivory,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04C,Light Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04D,Red,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04E,Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04F,Gray,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04G,Silver,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04H,Orange,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04J,Light Brown,2022-01-13 19:33:41.514414
200KHMC04A,200KHTR15A,Dark Blue,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03A,Ivory,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03B,Light Brown,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03C,Beige,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03D,Silver,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03E,Blue,2022-01-13 19:33:41.514414
200DISG01A,200DISG01A,White,2022-01-13 19:33:41.514414
200ERTR05A,200ERTR05A,Silver,2022-01-13 19:33:41.514414
200BIRV19A,200BIRV19A,Gray,2022-01-13 19:33:41.514414
200AWVE18A,200AWVE18A,Gray,2022-01-13 19:33:41.514414
200AWVE18A,200AWVE18B,Blue,2022-01-13 19:33:41.514414
200AWVE18A,200AWVE18C,Pink,2022-01-13 19:33:41.514414
200LPCY07A,200LPCY07A,Beige,2022-01-13 19:33:41.514414
200VESR01A,200VESR01A,Gray,2022-01-13 19:33:41.514414
200VESR01A,200VESR01B,Pink,2022-01-13 19:33:41.514414
200VESR01A,200VESR01C,Beige,2022-01-13 19:33:41.514414
200VESR01A,200VESR01D,Blue,2022-01-13 19:33:41.514414
200VESR01A,200VESR01F,Ivory,2022-01-13 19:33:41.514414
200RZIN06A,200RZIN06A,Green,2022-01-13 19:33:41.514414
200RZIN06A,200RZIN06B,Tan,2022-01-13 19:33:41.514414
200RZIN06A,200RZIN06C,Olive,2022-01-13 19:33:41.514414
200RZIN06A,200RZIN06D,Rust,2022-01-13 19:33:41.514414
200TXAL03A,200TXAL03A,Gray,2022-01-13 19:33:41.514414
200OWDN05A,200OWDN05A,Gray,2022-01-13 19:33:41.514414
200OWDN05A,200OWDN05B,Beige,2022-01-13 19:33:41.514414
200SEMD05A,200SEMD05A,Red,2022-01-13 19:33:41.514414
200SEMD05A,200SEMD05E,Ivory,2022-01-13 19:33:41.514414
200TADC01A,200TADC01A,Multi,2022-01-13 19:33:41.514414
200TADC01A,200TADC01B,Gray,2022-01-13 19:33:41.514414
200TADC01A,200TADC01C,Natural,2022-01-13 19:33:41.514414
200MLCL03A,200MLCL03A,Blue,2022-01-13 19:33:41.514414
200MLCL03A,200MLCL08A,Light Gray,2022-01-13 19:33:41.514414
200VCSE01A,200VCSE01A,Natural,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09A,Off White,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09B,Gray,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09C,Blue,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09D,White,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09E,Black,2022-01-13 19:33:41.514414
200BIRV18A,200BIRV18A,Peach,2022-01-13 19:33:41.514414
200BIRV18A,200BIRV18B,Gray,2022-01-13 19:33:41.514414
200ZF04,200ZF5,Gray,2022-01-13 19:33:41.514414
200ZF04,200ZF5B,Pink,2022-01-13 19:33:41.514414
200ZF04,200ZF5C,Blue,2022-01-13 19:33:41.514414
200ZF04,200ZF5D,Tan,2022-01-13 19:33:41.514414
200HJVN03A,200HJVN03A,Ivory,2022-01-13 19:33:41.514414
200KHTR03A,200KHTR03A,Olive,2022-01-13 19:33:41.514414
200KHTR03A,200KHTR03B,Blue,2022-01-13 19:33:41.514414
200RZBD21A,200RZAB02B,Brown,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21A,Ivory,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21B,Light Blue,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21C,Silver,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21D,Pink,2022-01-13 19:33:41.514414
200BIWB01A,200BIWB01A,Off White,2022-01-13 19:33:41.514414
200BIWB01A,200BIWB01B,Black,2022-01-13 19:33:41.514414
200BIWB01A,200BIWB01C,Brown,2022-01-13 19:33:41.514414
200VCDD03A,200VCDD03B,Gray,2022-01-13 19:33:41.514414
200ASDR01A,200ASDR01A,Denim,2022-01-13 19:33:41.514414
200ASDR01A,200ASDR01B,Beige,2022-01-13 19:33:41.514414
200ASDR01A,200ASDR01C,Green,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1A,Gray Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1B,Blue Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1D,Red Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1F,Sky Blue,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1H,Navy Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1I,Beige Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1J,Teal,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1K,Denim,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1L,Beige,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM2A,Blue,2022-01-13 19:33:41.514414
200HJAU03A,200HJAU03A,Light Gray,2022-01-13 19:33:41.514414
200OZSG18A,200OZSG18A,White,2022-01-13 19:33:41.514414
200OZSG18A,200OZSG18B,Gray,2022-01-13 19:33:41.514414
200OZSG18A,200OZSG18C,Blue,2022-01-13 19:33:41.514414
200OZSG18A,200OZSG18D,Pink,2022-01-13 19:33:41.514414
200BIMR05A,200BIMR05A,Brick,2022-01-13 19:33:41.514414
200MTVS28A,200MTUR01A,Solid Ivory,2022-01-13 19:33:41.514414
200MTVS28A,200MTVS28A,Ivory,2022-01-13 19:33:41.514414
200OZXL03A,200OZXL03A,Multi,2022-01-13 19:33:41.514414
200MCGZ01A,200MCGZ01A,Green,2022-01-13 19:33:41.514414
200MCGZ01A,200MCGZ01B,Pink,2022-01-13 19:33:41.514414
200MCGZ01A,200MCGZ01C,Blue,2022-01-13 19:33:41.514414
200MCGZ01A,200MCGZ01D,Natural,2022-01-13 19:33:41.514414
200TAJT14A,200TAJT14A,Natural,2022-01-13 19:33:41.514414
200TABT01A,200TABT01A,Beige,2022-01-13 19:33:41.514414
200RZBD59A,200RZBD59A,Turquoise,2022-01-13 19:33:41.514414
200RZBD59A,200RZBD59B,Pink,2022-01-13 19:33:41.514414
200RZBD59A,200RZBD59C,Blue,2022-01-13 19:33:41.514414
200RZBD59A,200RZBD59D,Multi,2022-01-13 19:33:41.514414
200BIRV32A,200BIRV32A,Light Brown,2022-01-13 19:33:41.514414
200RZIN09A,200RZIN09A,Beige,2022-01-13 19:33:41.514414
200RZIN09A,200RZIN09B,Red,2022-01-13 19:33:41.514414
200BIRV30A,200BIRV30A,Cream,2022-01-13 19:33:41.514414
200ECRK15A,200ECRK15A,Beige,2022-01-13 19:33:41.514414
200TADR06A,200TADR06A,Black,2022-01-13 19:33:41.514414
200STGL03A,200STGL03A,Ivory,2022-01-13 19:33:41.514414
200STGL03A,200STGL03B,Gray,2022-01-13 19:33:41.514414
200AWVE16A,200AWVE16A,Gray,2022-01-13 19:33:41.514414
200AWVE16A,200AWVE16B,Ivory,2022-01-13 19:33:41.514414
200GYRT01A,200GYRT01A,Beige,2022-01-13 19:33:41.514414
200MJSH05A,200MJSH05A,Multi,2022-01-13 19:33:41.514414
200RZBD38A,200RZAB03A,Light Blue,2022-01-13 19:33:41.514414
200RZBD38A,200RZBD38A,Blue,2022-01-13 19:33:41.514414
200RZBD38A,200RZBD38B,Gold,2022-01-13 19:33:41.514414
200MLSH02A,200MLSH02A,Ivory,2022-01-13 19:33:41.514414
200MLSH02A,200MLSH02B,Dark Gray,2022-01-13 19:33:41.514414
200MLSH02A,200MLSH02C,Navy,2022-01-13 19:33:41.514414
200MLSH02A,200MLSH02D,Cream,2022-01-13 19:33:41.514414
200GYML01A,200GYML01A,Natural,2022-01-13 19:33:41.514414
200RZBD07A,200RZAB01A,Brown,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07A,Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07B,Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07C,Dark Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07D,Pink,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07E,Dark Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07F,Gold,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07G,Red,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD35A,Light Blue,2022-01-13 19:33:41.514414
200GCAL02A,200GCAL02A,Light Gray,2022-01-13 19:33:41.514414
200GCAL02A,200GCAL02B,Brown,2022-01-13 19:33:41.514414
200GCAL02A,200GCAL02C,Rust,2022-01-13 19:33:41.514414
200KKDL03A,200KKDL03A,Blue,2022-01-13 19:33:41.514414
200KKDL03A,200KKDL03B,Beige,2022-01-13 19:33:41.514414
200RZBD19A,200RZBD19A,Aqua,2022-01-13 19:33:41.514414
200RZBD07A,200RZAB01A,Brown,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07A,Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07B,Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07C,Dark Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07D,Pink,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07E,Dark Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07F,Gold,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07G,Red,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD35A,Light Blue,2022-01-13 19:33:41.514414
200ECCR17A,200ECCR17A,Multi,2022-01-13 19:33:41.514414
200RZBD48A,200RZAB09A,Light Blue,2022-01-13 19:33:41.514414
200RZBD48A,200RZAB09B,Blue,2022-01-13 19:33:41.514414
200RZBD48A,200RZBD48A,Navy,2022-01-13 19:33:41.514414
200RZBD48A,200RZBD48B,Yellow,2022-01-13 19:33:41.514414
200RZBD48A,200RZBD48C,Gray,2022-01-13 19:33:41.514414
200BIRV15A,200BIRV15A,Light Gray,2022-01-13 19:33:41.514414
200HJAU11A,200HJAU11A,Pink,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1A,Gray Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1B,Blue Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1D,Red Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1F,Sky Blue,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1H,Navy Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1I,Beige Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1J,Teal,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1K,Denim,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1L,Beige,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM2A,Blue,2022-01-13 19:33:41.514414
200GRWS01A,200GRWS01A,Beige,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55A,Deep Orange,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55B,Sunflower,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55D,Baby Blue,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55F,Navy,2022-01-13 19:33:41.514414
200OZAS03A,200OZAS03B,Baby Pink,2022-01-13 19:33:41.514414
200ASBN01A,200ASBN01A,Beige,2022-01-13 19:33:41.514414
200GLCA01A,200GLCA01A,Brown,2022-01-13 19:33:41.514414
200GLCA01A,200GLCA01B,Black,2022-01-13 19:33:41.514414
200OWTC02A,200OWTC02A,Slate,2022-01-13 19:33:41.514414
200OZFG01A,200OZFG01A,Red,2022-01-13 19:33:41.514414
200OZFG01A,200OZFG01B,Blue,2022-01-13 19:33:41.514414
200OZFG01A,200OZFG01C,Gray,2022-01-13 19:33:41.514414
200HMCO4A,200HMCO4A,Navy,2022-01-13 19:33:41.514414
200HMCO4A,200HMCO4C,Gray,2022-01-13 19:33:41.514414
200HMCO4A,200HMCO4D,Orange,2022-01-13 19:33:41.514414
200KKCB54A,200KKCB54A,Multi,2022-01-13 19:33:41.514414
200KSRS09A,200KSRS09A,Olive,2022-01-13 19:33:41.514414
200KSRS09A,200KSRS09B,Green,2022-01-13 19:33:41.514414
200RZBD51A,200RZBD51A,Blue,2022-01-13 19:33:41.514414
200RZBD51A,200RZBD51C,Black,2022-01-13 19:33:41.514414
200ACUT04A,200ACUT04A,Light Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04A,Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04B,Dark Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04C,Blue Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04D,Charcoal,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1A,Gray Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1B,Blue Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1D,Red Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1F,Sky Blue,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1H,Navy Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1I,Beige Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1J,Teal,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1K,Denim,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1L,Beige,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM2A,Blue,2022-01-13 19:33:41.514414
200BIRV17A,200BIRV17A,Rust,2022-01-13 19:33:41.514414
200OZXL12A,200OZXL12A,Multi,2022-01-13 19:33:41.514414
200OWMN06A,200OWMN06A,Gray,2022-01-13 19:33:41.514414
200OWMN06A,200OWMN06B,Beige,2022-01-13 19:33:41.514414
200OWMN06A,200OWMN06C,Dark Gray,2022-01-13 19:33:41.514414
200KKLR17A,200KKLR17A,Beige,2022-01-13 19:33:41.514414
200ECCR20A,200ECCR20A,Multi,2022-01-13 19:33:41.514414
200HJAU01A,200HJAU01A,Olive,2022-01-13 19:33:41.514414
200RZBD24A,200RZBD24A,Light Blue,2022-01-13 19:33:41.514414
200HMBM02A,200HMBM02A,Ivory,2022-01-13 19:33:41.514414
200BDTP02A,200BDTP02A,Gray,2022-01-13 19:33:41.514414
200BDTP02A,200BDTP02B,Blue,2022-01-13 19:33:41.514414
200HJFV06A,200HJFV06A,Gray,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63A,Multi,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63B,Orange,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63C,Gray,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63D,Dark Gray,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63E,Blue,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63F,Beige,2022-01-13 19:33:41.514414
200RZBD63A,200RZBD63G,Turquoise,2022-01-13 19:33:41.514414
200MEBE02A,200MEBE02A,Red,2022-01-13 19:33:41.514414
200KKCB26A,200KKCB26A,Aqua,2022-01-13 19:33:41.514414
200KKCB26A,200KKCB26B,Navy,2022-01-13 19:33:41.514414
200KKCB26A,200KKCB26C,Blue,2022-01-13 19:33:41.514414
200KKCB26A,200KKCB26D,Rust,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30A,Gray,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30B,Gold,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30C,Blue,2022-01-13 19:33:41.514414
200HJAU02A,200HJAU02A,Rust,2022-01-13 19:33:41.514414
200RZAB35A,200RZAB35A,Blue,2022-01-13 19:33:41.514414
200RZAB35A,200RZAB35B,Rust,2022-01-13 19:33:41.514414
200HJML01A,200HJML01A,White,2022-01-13 19:33:41.514414
200HJML01A,200HJML01C,Gray,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01A,Beige,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01C,Black,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01D,Navy,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01E,Brown,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01F,Dark Gray,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01A,Ivory,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01B,Gray,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01C,Blue,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01D,Beige,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01E,Pink,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01A,Black,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01C,Beige,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01E,Brown,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01I,Light Gray,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01A,White,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01B,Navy,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01C,Cream,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01D,Gray,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01E,Beige,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01F,Light Blue,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01G,Light Gray,2022-01-13 19:33:41.514414
200BIVD01A,200BIVD01H,Pink,2022-01-13 19:33:41.514414
200TADR03A,200TADR03A,Off White,2022-01-13 19:33:41.514414
200TADR03A,200TADR03B,Denim,2022-01-13 19:33:41.514414
200MJSM18A,200MJSM18A,Ivory,2022-01-13 19:33:41.514414
200MJSM18A,200MJSM18B,Navy,2022-01-13 19:33:41.514414
200MJSM18A,200MJSM18C,Turquoise,2022-01-13 19:33:41.514414
200MJSM18A,200MJSM18D,Gray,2022-01-13 19:33:41.514414
200MJSM18A,200MJSM18F,Dark Gray,2022-01-13 19:33:41.514414
200OZXL02A,200OZXL02A,Multi,2022-01-13 19:33:41.514414
200GYZE01A,200GYZE01A,Off White,2022-01-13 19:33:41.514414
200GYZE01A,200GYZE01B,Gray Brown,2022-01-13 19:33:41.514414
200MLSH01A,200MLSH01A,Ivory,2022-01-13 19:33:41.514414
200MLSH01A,200MLSH01B,Dark Gray,2022-01-13 19:33:41.514414
200MLSH01A,200MLSH01C,Navy,2022-01-13 19:33:41.514414
200MGAJ01A,200MGAJ01A,Beige,2022-01-13 19:33:41.514414
200TATN03A,200TATN03A,Black,2022-01-13 19:33:41.514414
200TATN03A,200TATN03B,Ivory,2022-01-13 19:33:41.514414
200TATN03A,200TATN03C,Gray,2022-01-13 19:33:41.514414
200TATN03A,200TATN03D,Light Pink,2022-01-13 19:33:41.514414
200CB01,200CB01,Off White,2022-01-13 19:33:41.514414
200CB01,200CB01C,Navy,2022-01-13 19:33:41.514414
200CB01,200CB01D,Light Gray,2022-01-13 19:33:41.514414
200CB01,200CB01E,Blue,2022-01-13 19:33:41.514414
200CB01,200CB01F,Silver,2022-01-13 19:33:41.514414
200CB01,200CB01G,Light Blue,2022-01-13 19:33:41.514414
200HJAU27A,200HJAU27A,Light Pink,2022-01-13 19:33:41.514414
200BDSM02A,200BDSM02A,Gray,2022-01-13 19:33:41.514414
200KKCB23A,200KKCB23A,Gray,2022-01-13 19:33:41.514414
200KKCB23A,200KKCB23B,Sand,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01A,Ivory,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01B,Gray,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01C,Blue,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01D,Beige,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01E,Pink,2022-01-13 19:33:41.514414
200KSRS06A,200KSRS06A,Beige,2022-01-13 19:33:41.514414
200RZAN03A,200RZAN03A,Orange,2022-01-13 19:33:41.514414
200SBHAC13A,200SBHAC13A,Nickel,2022-01-13 19:33:41.514414
200SBHAC13A,200SBHAC13L,Gray,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02A,Off White,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02B,Gray,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02C,Silver,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02D,Brown,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02E,White,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02F,Blue,2022-01-13 19:33:41.514414
200HMCO4A,200HMCO4A,Navy,2022-01-13 19:33:41.514414
200HMCO4A,200HMCO4C,Gray,2022-01-13 19:33:41.514414
200HMCO4A,200HMCO4D,Orange,2022-01-13 19:33:41.514414
200SESQ01A,200SESQ01A,Stone,2022-01-13 19:33:41.514414
200SESQ01A,200SESQ03A,Black,2022-01-13 19:33:41.514414
200SESQ01A,200SESQ03B,Red,2022-01-13 19:33:41.514414
200SESQ01A,200SESQ03C,Beige,2022-01-13 19:33:41.514414
200SESQ01A,200SESQ03D,Gray,2022-01-13 19:33:41.514414
200OZXL04A,200OZXL04A,Pink,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01A,Ivory,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01B,Gray,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01D,Beige,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01E,Pink,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01G,Green,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01H,Yellow,2022-01-13 19:33:41.514414
200KKBX01A,200KKBX01J,Red,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02A,Gold,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02B,Silver,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02C,Beige,2022-01-13 19:33:41.514414
200OWDN27A,200OWDN27A,Gray,2022-01-13 19:33:41.514414
200OWDN27A,200OWDN27B,Black,2022-01-13 19:33:41.514414
200MGDR02A,200MGDR02A,Blue,2022-01-13 19:33:41.514414
200ACCH03A,200ACCH03A,Blue,2022-01-13 19:33:41.514414
200ACCH03A,200ACCH03B,Gray,2022-01-13 19:33:41.514414
200RZSP04A,200RZSP04A,Blue,2022-01-13 19:33:41.514414
200SEMA66A,200SEMA66A,Teal,2022-01-13 19:33:41.514414
200RZBD07A,200RZAB01A,Brown,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07A,Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07B,Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07C,Dark Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07D,Pink,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07E,Dark Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07F,Gold,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07G,Red,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD35A,Light Blue,2022-01-13 19:33:41.514414
200GCDI01A,200GCDI01A,Off White,2022-01-13 19:33:41.514414
200GCDI01A,200GCDI01B,Gray,2022-01-13 19:33:41.514414
200GCDI01A,200GCDI01C,Silver,2022-01-13 19:33:41.514414
200KHMC26A,200KHMC26A,Rust,2022-01-13 19:33:41.514414
200VESR01A,200VESR01A,Gray,2022-01-13 19:33:41.514414
200VESR01A,200VESR01B,Pink,2022-01-13 19:33:41.514414
200VESR01A,200VESR01C,Beige,2022-01-13 19:33:41.514414
200VESR01A,200VESR01D,Blue,2022-01-13 19:33:41.514414
200VESR01A,200VESR01F,Ivory,2022-01-13 19:33:41.514414
200DCRS06A,200DCRS06A,Silver,2022-01-13 19:33:41.514414
200DCRS06A,200DCRS06B,Blue,2022-01-13 19:33:41.514414
200BINB03A,200BINB03A,Teal,2022-01-13 19:33:41.514414
200BINB03A,200BINB03B,Gray,2022-01-13 19:33:41.514414
200BINB03A,200BINB03C,Blue,2022-01-13 19:33:41.514414
200BINB03A,200BINB03D,Pink,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01A,Ivory,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01B,Gray,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01C,Blue,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01D,Beige,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01E,Pink,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01,Natural,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01C,Chocolate,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01D,Navy Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01E,Off White,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01F,Terra,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01G,Gray,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01H,Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01I,Sage,2022-01-13 19:33:41.514414
200CB01,200CB01,Off White,2022-01-13 19:33:41.514414
200CB01,200CB01C,Navy,2022-01-13 19:33:41.514414
200CB01,200CB01D,Light Gray,2022-01-13 19:33:41.514414
200CB01,200CB01E,Blue,2022-01-13 19:33:41.514414
200CB01,200CB01F,Silver,2022-01-13 19:33:41.514414
200CB01,200CB01G,Light Blue,2022-01-13 19:33:41.514414
200AWSK03A,200AWSK03A,Blue,2022-01-13 19:33:41.514414
200MTGP03A,200MTGP03A,Beige,2022-01-13 19:33:41.514414
200RZUM04A,200RZUM04A,Blue,2022-01-13 19:33:41.514414
200HJHK01A,200HJHK01A,Black,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1A,Gray Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1B,Blue Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1D,Red Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1F,Sky Blue,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1H,Navy Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1I,Beige Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1J,Teal,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1K,Denim,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1L,Beige,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM2A,Blue,2022-01-13 19:33:41.514414
200BIRV48A,200BIRV48A,Light Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16A,Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16B,Dark Gray,2022-01-13 19:33:41.514414
